,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home/away,shot_id_number,type_of_combined_shot
7468,4,4,0,0.436329588,15,20,0,0.519510829,0.608734245,0.567672703,Manchester United,11-04-2005,0,7469,0.377292576
7469,3,4,0,0.436329588,15,20,,0.519510829,0.608734245,0.567672703,Manchester United,11-04-2005,0,7470,0.60252996
7470,1,4,0,0.436329588,10,48,0,0.519510829,0.338028169,0.338690237,Manchester United,11-04-2005,0,7471,0.392125818
7471,9,1,0,0.436329588,41,44,1,0.384269068,0.338028169,0.338690237,Manchester United,17-04-2005,0,7472,0.392125818
7472,0,1,0,0.436329588,0,20,0,0.519510829,0.608734245,0.567672703,Manchester United,17-04-2005,0,7473,0.60252996
7473,5,2,0,0.436329588,11,38,,0.401907357,0.405921777,0.401068702,Manchester United,17-04-2005,0,7474,0.419847328
7474,0,2,0,0.436329588,35,49,1,0.384269068,0.338028169,0.338690237,Manchester United,17-04-2005,0,7475,0.312859885
7475,0,2,0,0.436329588,2,20,1,0.519510829,0.338028169,0.567672703,Manchester United,17-04-2005,0,7476,0.60252996
7476,8,3,0,0.436329588,18,47,0,0.519510829,0.338028169,0.338690237,Manchester United,17-04-2005,0,7477,0.392125818
7477,7,3,0,0.436329588,58,20,1,0.519510829,0.608734245,0.338690237,Manchester United,17-04-2005,0,7478,0.377292576
7478,5,3,0,0.436329588,36,49,1,0.3740625,0.338028169,0.338690237,Manchester United,17-04-2005,0,7479,0.414473684
7479,4,3,0,0.436329588,53,20,0,0.519510829,0.608734245,0.567672703,Manchester United,17-04-2005,0,7480,0.60252996
7480,4,3,0,0.436329588,10,47,0,0.519510829,0.338028169,0.338690237,Manchester United,17-04-2005,0,7481,0.392125818
7481,3,4,0,0.436329588,59,44,,0.396062729,0.374449339,0.338690237,Manchester United,17-04-2005,0,7482,0.527075812
7482,3,4,0,0.436329588,40,45,1,0.519510829,0.338028169,0.338690237,Manchester United,17-04-2005,0,7483,0.392125818
7483,1,4,0,0.436329588,39,47,0,0.3740625,0.338028169,0.338690237,Manchester United,17-04-2005,0,7484,0.316666667
7484,1,4,0,0.436329588,14,20,1,0.519510829,0.608734245,0.567672703,Manchester United,17-04-2005,0,7485,0.60252996
7485,0,4,0,0.436329588,38,46,0,0.519510829,0.338028169,0.338690237,Manchester United,17-04-2005,0,7486,0.392125818
7486,11,1,0,0.436329588,5,40,,0.3740625,0.405921777,0.401068702,Manchester United,18-04-2005,1,7487,0.392125818
7487,9,1,0,0.436329588,5,22,,0.519510829,0.608734245,0.567672703,Manchester United,18-04-2005,1,7488,0.60252996
7488,8,1,0,0.436329588,48,23,0,0.519510829,0.608734245,0.567672703,Manchester United,18-04-2005,1,7489,0.414473684
7489,7,1,0,0.436329588,54,30,1,0.519510829,0.453272287,0.433519553,Manchester United,18-04-2005,1,7490,0.392125818
7490,7,1,0,0.436329588,54,35,0,0.401907357,0.405921777,0.433519553,Manchester United,18-04-2005,1,7491,0.312859885
7491,4,1,0,0.436329588,25,22,,0.519510829,0.608734245,0.567672703,Manchester United,18-04-2005,1,7492,0.60252996
7492,2,1,0,0.436329588,57,45,0,0.384269068,0.338028169,0.567672703,Manchester United,18-04-2005,1,7493,0.392125818
7493,1,1,0,0.436329588,44,26,0,0.519510829,0.453272287,0.567672703,Manchester United,18-04-2005,1,7494,0.392125818
7494,9,2,0,0.436329588,8,35,0,0.401907357,0.405921777,0.433519553,Manchester United,18-04-2005,1,7495,0.392125818
7495,7,2,0,0.436329588,44,44,,0.401907357,0.332307692,0.338690237,Manchester United,18-04-2005,1,7496,0.392125818
7496,7,2,0,0.436329588,4,21,1,0.519510829,0.608734245,0.567672703,Manchester United,18-04-2005,1,7497,0.501858736
7497,6,2,0,0.436329588,17,28,0,0.519510829,0.453272287,0.433519553,Manchester United,18-04-2005,1,7498,0.67761807
7498,0,2,0,0.436329588,0,39,1,0.519510829,0.405921777,0.401068702,Manchester United,18-04-2005,1,7499,0.514395393
7499,10,3,0,0.436329588,19,36,,0.3740625,0.405921777,0.401068702,Manchester United,18-04-2005,1,7500,0.527075812
7500,9,3,0,0.436329588,43,25,,0.519510829,0.453272287,0.567672703,Manchester United,18-04-2005,1,7501,0.275
7501,9,3,0,0.436329588,9,36,0,0.519510829,0.405921777,0.401068702,Manchester United,18-04-2005,1,7502,0.392125818
7502,8,3,0,0.436329588,9,32,0,0.519510829,0.405921777,0.433519553,Manchester United,18-04-2005,1,7503,0.527075812
7503,7,3,0,0.436329588,43,30,0,0.519510829,0.453272287,0.433519553,Manchester United,18-04-2005,1,7504,0.313559322
7504,5,3,0,0.436329588,50,24,,0.519510829,0.453272287,0.433519553,Manchester United,18-04-2005,1,7505,0.25
7505,5,3,0,0.436329588,45,25,0,0.519510829,0.453272287,0.567672703,Manchester United,18-04-2005,1,7506,0.312859885
7506,5,3,0,0.436329588,29,22,1,0.519510829,0.608734245,0.567672703,Manchester United,18-04-2005,1,7507,0.377292576
7507,3,3,0,0.436329588,54,41,0,0.519510829,0.405921777,0.401068702,Manchester United,18-04-2005,1,7508,0.392125818
7508,3,3,0,0.436329588,46,22,,0.519510829,0.608734245,0.567672703,Manchester United,18-04-2005,1,7509,0.60252996
7509,1,3,0,0.436329588,57,27,,0.519510829,0.453272287,0.567672703,Manchester United,18-04-2005,1,7510,0.392125818
7510,1,3,0,0.436329588,53,21,1,0.519510829,0.608734245,0.567672703,Manchester United,18-04-2005,1,7511,0.316939891
7511,10,4,0,0.436329588,54,46,,0.384269068,0.338028169,0.338690237,Manchester United,18-04-2005,1,7512,0.392125818
7512,10,4,0,0.436329588,21,45,0,0.384269068,0.338028169,0.338690237,Manchester United,18-04-2005,1,7513,0.392125818
7513,10,1,0,0.436329588,22,44,,0.384269068,0.338028169,0.338690237,Manchester United,20-04-2005,1,7514,0.392125818
7514,9,1,0,0.436329588,54,44,0,0.384269068,0.338028169,0.338690237,Manchester United,20-04-2005,1,7515,0.392125818
7515,9,1,0,0.436329588,4,20,1,0.519510829,0.608734245,0.567672703,Manchester United,20-04-2005,1,7516,0.60252996
7516,3,1,0,0.436329588,54,23,1,0.519510829,0.608734245,0.567672703,Manchester United,20-04-2005,1,7517,0.411392405
7517,9,2,0,0.436329588,39,45,0,0.519510829,0.338028169,0.338690237,Manchester United,20-04-2005,1,7518,0.34351145
7518,8,2,0,0.436329588,42,35,,0.519510829,0.405921777,0.433519553,Manchester United,20-04-2005,1,7519,0.28
7519,6,2,0,0.436329588,23,20,1,0.519510829,0.608734245,0.567672703,Manchester United,20-04-2005,1,7520,0.690763052
7520,10,3,0,0.436329588,32,34,1,0.396062729,0.405921777,0.433519553,Manchester United,20-04-2005,1,7521,0.577617329
7521,9,3,0,0.436329588,59,20,1,0.519510829,0.608734245,0.433519553,Manchester United,20-04-2005,1,7522,0.501858736
7522,6,3,0,0.436329588,21,34,1,0.401907357,0.405921777,0.433519553,Manchester United,20-04-2005,1,7523,0.392125818
7523,4,3,0,0.436329588,41,23,1,0.519510829,0.608734245,0.567672703,Manchester United,20-04-2005,1,7524,0.392125818
7524,2,3,0,0.436329588,37,34,0,0.396062729,0.405921777,0.433519553,Manchester United,20-04-2005,1,7525,0.281553398
7525,0,3,0,0.436329588,50,27,,0.519510829,0.453272287,0.567672703,Manchester United,20-04-2005,1,7526,0.392125818
7526,0,3,0,0.436329588,0,90,0,0.054054054,0.06557377,0.078947368,Manchester United,20-04-2005,1,7527,0.392125818
7527,7,4,0,0.436329588,46,38,0,0.401907357,0.405921777,0.401068702,Manchester United,20-04-2005,1,7528,0.514395393
7528,4,4,0,0.436329588,46,20,1,0.519510829,0.608734245,0.567672703,Manchester United,20-04-2005,1,7529,0.814352574
7529,3,4,0,0.436329588,50,20,1,0.519510829,0.608734245,0.567672703,Manchester United,20-04-2005,1,7530,0.501858736
7530,3,4,0,0.436329588,23,42,,0.396062729,0.405921777,0.401068702,Manchester United,20-04-2005,1,7531,0.392125818
7531,2,4,0,0.436329588,46,39,0,0.396062729,0.405921777,0.401068702,Manchester United,20-04-2005,1,7532,0.387387387
7532,0,4,0,0.436329588,56,46,,0.3740625,0.338028169,0.338690237,Manchester United,20-04-2005,1,7533,0.392125818
7533,10,1,0,0.451896647,43,20,0,0.519510829,0.608734245,0.567672703,Manchester United,02-11-2005,1,7534,0.60252996
7534,9,1,0,0.451896647,56,41,1,0.384269068,0.405921777,0.401068702,Manchester United,02-11-2005,1,7535,0.392125818
7535,8,1,0,0.451896647,19,32,,0.396062729,0.405921777,0.433519553,Manchester United,02-11-2005,1,7536,0.527075812
7536,7,1,0,0.451896647,32,36,1,0.401907357,0.405921777,0.401068702,Manchester United,02-11-2005,1,7537,0.281553398
7537,7,1,0,0.451896647,2,20,,0.519510829,0.608734245,0.567672703,Manchester United,02-11-2005,1,7538,0.60252996
7538,6,1,0,0.451896647,10,42,,0.401907357,0.405921777,0.401068702,Manchester United,02-11-2005,1,7539,0.26446281
7539,3,1,0,0.451896647,50,20,1,0.519510829,0.608734245,0.401068702,Manchester United,02-11-2005,1,7540,0.501858736
7540,7,2,0,0.451896647,43,20,,0.519510829,0.608734245,0.567672703,Manchester United,02-11-2005,1,7541,0.377292576
7541,7,2,0,0.451896647,1,36,0,0.396062729,0.405921777,0.401068702,Manchester United,02-11-2005,1,7542,0.303571429
7542,6,2,0,0.451896647,46,20,1,0.519510829,0.608734245,0.567672703,Manchester United,02-11-2005,1,7543,0.60252996
7543,6,2,0,0.451896647,24,20,,0.519510829,0.608734245,0.567672703,Manchester United,02-11-2005,1,7544,0.60252996
7544,4,2,0,0.451896647,48,20,0,0.519510829,0.608734245,0.567672703,Manchester United,02-11-2005,1,7545,0.377292576
7545,4,2,0,0.451896647,31,39,0,0.401907357,0.405921777,0.401068702,Manchester United,02-11-2005,1,7546,0.392125818
7546,11,3,0,0.451896647,41,41,0,0.519510829,0.405921777,0.401068702,Manchester United,02-11-2005,1,7547,0.312859885
7547,11,3,0,0.451896647,14,20,0,0.519510829,0.608734245,0.567672703,Manchester United,02-11-2005,1,7548,0.60252996
7548,8,3,0,0.451896647,2,20,0,0.519510829,0.608734245,0.567672703,Manchester United,02-11-2005,1,7549,0.60252996
7549,7,3,0,0.451896647,38,20,1,0.519510829,0.608734245,0.567672703,Manchester United,02-11-2005,1,7550,0.60252996
7550,6,3,0,0.451896647,51,39,1,0.3740625,0.405921777,0.401068702,Manchester United,02-11-2005,1,7551,0.377292576
7551,4,3,0,0.451896647,52,37,0,0.396062729,0.405921777,0.401068702,Manchester United,02-11-2005,1,7552,0.325581395
7552,4,4,0,0.451896647,52,38,1,0.401907357,0.405921777,0.401068702,Manchester United,02-11-2005,1,7553,0.392125818
7553,4,4,0,0.451896647,39,38,,0.401907357,0.405921777,0.401068702,Manchester United,02-11-2005,1,7554,0.514395393
7554,8,4,0,0.451896647,20,42,0,0.384269068,0.405921777,0.401068702,Manchester United,02-11-2005,1,7555,0.34351145
7555,3,4,0,0.451896647,44,33,,0.401907357,0.405921777,0.433519553,Manchester United,02-11-2005,1,7556,0.392125818
7556,1,4,0,0.451896647,38,45,0,0.384269068,0.338028169,0.338690237,Manchester United,02-11-2005,1,7557,0.303571429
7557,0,4,0,0.451896647,0,42,0,0.384269068,0.405921777,0.401068702,Manchester United,02-11-2005,1,7558,0.514395393
7558,0,5,0,0.451896647,54,40,1,0.519510829,0.405921777,0.401068702,Manchester United,02-11-2005,1,7559,0.460992908
7559,2,5,0,0.451896647,9,41,1,0.519510829,0.405921777,0.401068702,Manchester United,02-11-2005,1,7560,0.576419214
7560,0,5,0,0.451896647,9,43,1,0.519510829,0.405921777,0.401068702,Manchester United,02-11-2005,1,7561,0.392125818
7561,10,1,0,0.451896647,59,38,0,0.3740625,0.405921777,0.401068702,Manchester United,03-11-2005,0,7562,0.392125818
7562,8,1,0,0.451896647,45,36,,0.401907357,0.405921777,0.401068702,Manchester United,03-11-2005,0,7563,0.527075812
7563,6,1,0,0.451896647,41,26,,0.519510829,0.453272287,0.567672703,Manchester United,03-11-2005,0,7564,0.297297297
7564,4,1,0,0.451896647,50,29,1,0.519510829,0.453272287,0.433519553,Manchester United,03-11-2005,0,7565,0.392125818
7565,4,1,0,0.451896647,13,34,,0.396062729,0.405921777,0.433519553,Manchester United,03-11-2005,0,7566,0.392125818
7566,3,1,0,0.451896647,53,20,,0.519510829,0.608734245,0.567672703,Manchester United,03-11-2005,0,7567,0.377292576
7567,3,1,0,0.451896647,20,40,1,0.3740625,0.405921777,0.401068702,Manchester United,03-11-2005,0,7568,0.578431373
7568,1,1,0,0.451896647,53,20,1,0.519510829,0.608734245,0.567672703,Manchester United,03-11-2005,0,7569,0.60252996
7569,0,1,0,0.451896647,49,39,0,0.384269068,0.405921777,0.401068702,Manchester United,03-11-2005,0,7570,0.435483871
7570,7,2,0,0.451896647,40,28,0,0.519510829,0.453272287,0.433519553,Manchester United,03-11-2005,0,7571,0.392125818
7571,4,2,0,0.451896647,49,28,0,0.396062729,0.405921777,0.433519553,Manchester United,03-11-2005,0,7572,0.392125818
7572,0,2,0,0.451896647,30,38,0,0.384269068,0.405921777,0.401068702,Manchester United,03-11-2005,0,7573,0.435483871
7573,0,2,0,0.451896647,30,38,0,0.384269068,0.338028169,0.401068702,Manchester United,03-11-2005,0,7574,0.392125818
7574,8,3,0,0.451896647,35,38,0,0.401907357,0.405921777,0.401068702,Manchester United,03-11-2005,0,7575,0.392125818
7575,4,3,0,0.451896647,35,37,1,0.384269068,0.405921777,0.401068702,Manchester United,03-11-2005,0,7576,0.392125818
7576,2,3,0,0.451896647,8,36,1,0.384269068,0.405921777,0.401068702,Manchester United,03-11-2005,0,7577,0.468926554
7577,1,3,0,0.451896647,29,20,0,0.519510829,0.608734245,0.567672703,Manchester United,03-11-2005,0,7578,0.60252996
7578,0,3,0,0.451896647,0,28,0,0.401907357,0.453272287,0.433519553,Manchester United,03-11-2005,0,7579,0.392125818
7579,8,4,0,0.451896647,56,36,,0.401907357,0.405921777,0.401068702,Manchester United,03-11-2005,0,7580,0.527075812
7580,7,4,0,0.451896647,24,30,,0.519510829,0.453272287,0.401068702,Manchester United,03-11-2005,0,7581,0.67761807
7581,6,4,0,0.451896647,56,37,1,0.401907357,0.405921777,0.401068702,Manchester United,03-11-2005,0,7582,0.514395393
7582,4,4,0,0.451896647,58,32,1,0.401907357,0.453272287,0.433519553,Manchester United,03-11-2005,0,7583,0.514395393
7583,4,4,0,0.451896647,27,39,,0.384269068,0.405921777,0.401068702,Manchester United,03-11-2005,0,7584,0.316666667
7584,3,4,0,0.451896647,40,40,0,0.519510829,0.405921777,0.401068702,Manchester United,03-11-2005,0,7585,0.60252996
7585,2,4,0,0.451896647,59,36,0,0.401907357,0.405921777,0.401068702,Manchester United,03-11-2005,0,7586,0.392125818
7586,1,4,0,0.451896647,15,44,,0.384269068,0.338028169,0.338690237,Manchester United,03-11-2005,0,7587,0.578431373
7587,8,1,0,0.451896647,38,20,1,0.519510829,0.608734245,0.567672703,Manchester United,06-11-2005,0,7588,0.60252996
7588,8,1,0,0.451896647,6,42,,0.384269068,0.405921777,0.401068702,Manchester United,06-11-2005,0,7589,0.392125818
7589,6,1,0,0.451896647,42,38,,0.384269068,0.405921777,0.401068702,Manchester United,06-11-2005,0,7590,0.435483871
7590,5,1,0,0.451896647,32,34,1,0.401907357,0.453272287,0.401068702,Manchester United,06-11-2005,0,7591,0.414473684
7591,2,1,0,0.451896647,0,32,0,0.401907357,0.405921777,0.433519553,Manchester United,06-11-2005,0,7592,0.433566434
7592,1,1,0,0.451896647,1,33,0,0.519510829,0.453272287,0.433519553,Manchester United,06-11-2005,0,7593,0.392125818
7593,8,2,0,0.451896647,2,36,,0.401907357,0.405921777,0.401068702,Manchester United,06-11-2005,0,7594,0.392125818
7594,6,2,0,0.451896647,41,20,0,0.519510829,0.608734245,0.567672703,Manchester United,06-11-2005,0,7595,0.60252996
7595,5,2,0,0.451896647,45,33,1,0.519510829,0.453272287,0.433519553,Manchester United,06-11-2005,0,7596,0.690763052
7596,2,2,0,0.451896647,33,37,,0.384269068,0.453272287,0.401068702,Manchester United,06-11-2005,0,7597,0.460992908
7597,0,2,0,0.451896647,50,39,1,0.3740625,0.453272287,0.401068702,Manchester United,06-11-2005,0,7598,0.392125818
7598,0,2,0,0.451896647,9,28,,0.401907357,0.453272287,0.433519553,Manchester United,06-11-2005,0,7599,0.25
7599,11,3,0,0.451896647,37,33,1,0.396062729,0.405921777,0.433519553,Manchester United,06-11-2005,0,7600,0.814352574
7600,11,3,0,0.451896647,3,35,0,0.396062729,0.405921777,0.433519553,Manchester United,06-11-2005,0,7601,0.392125818
7601,10,3,0,0.451896647,35,20,,0.519510829,0.608734245,0.567672703,Manchester United,06-11-2005,0,7602,0.814352574
7602,9,3,0,0.451896647,22,39,,0.396062729,0.405921777,0.401068702,Manchester United,06-11-2005,0,7603,0.377292576
7603,8,3,0,0.451896647,37,20,0,0.519510829,0.608734245,0.567672703,Manchester United,06-11-2005,0,7604,0.348039216
7604,6,3,0,0.451896647,51,36,,0.3740625,0.405921777,0.401068702,Manchester United,06-11-2005,0,7605,0.392125818
7605,5,3,0,0.451896647,21,20,0,0.519510829,0.608734245,0.567672703,Manchester United,06-11-2005,0,7606,0.377292576
7606,3,3,0,0.451896647,23,32,0,0.401907357,0.405921777,0.433519553,Manchester United,06-11-2005,0,7607,0.408163265
7607,2,3,0,0.451896647,44,27,1,0.519510829,0.453272287,0.567672703,Manchester United,06-11-2005,0,7608,0.31147541
7608,2,3,0,0.451896647,14,37,,0.384269068,0.405921777,0.401068702,Manchester United,06-11-2005,0,7609,0.435483871
7609,11,4,0,0.451896647,18,34,1,0.396062729,0.405921777,0.433519553,Manchester United,06-11-2005,0,7610,0.392125818
7610,8,4,0,0.451896647,6,20,0,0.519510829,0.608734245,0.567672703,Manchester United,06-11-2005,0,7611,0.60252996
7611,6,4,0,0.451896647,54,40,0,0.401907357,0.405921777,0.401068702,Manchester United,06-11-2005,0,7612,0.392125818
7612,6,4,0,0.451896647,2,35,,0.519510829,0.453272287,0.433519553,Manchester United,06-11-2005,0,7613,0.392125818
7613,5,4,0,0.451896647,41,37,0,0.401907357,0.405921777,0.401068702,Manchester United,06-11-2005,0,7614,0.392125818
7614,5,4,0,0.451896647,6,27,0,0.519510829,0.453272287,0.567672703,Manchester United,06-11-2005,0,7615,0.426751592
7615,4,4,0,0.451896647,44,20,1,0.519510829,0.608734245,0.567672703,Manchester United,06-11-2005,0,7616,0.377292576
7616,4,4,0,0.451896647,11,20,1,0.519510829,0.608734245,0.567672703,Manchester United,06-11-2005,0,7617,0.814352574
7617,2,4,0,0.451896647,11,29,1,0.519510829,0.453272287,0.433519553,Manchester United,06-11-2005,0,7618,0.392125818
7618,11,1,0,0.451896647,8,25,,0.519510829,0.453272287,0.567672703,Manchester United,08-11-2005,1,7619,0.341269841
7619,10,1,0,0.451896647,50,36,1,0.519510829,0.405921777,0.401068702,Manchester United,08-11-2005,1,7620,0.312859885
7620,9,1,0,0.451896647,34,36,1,0.401907357,0.405921777,0.401068702,Manchester United,08-11-2005,1,7621,0.392125818
7621,5,1,0,0.451896647,41,20,1,0.519510829,0.608734245,0.567672703,Manchester United,08-11-2005,1,7622,0.60252996
7622,4,1,0,0.451896647,26,34,0,0.401907357,0.405921777,0.433519553,Manchester United,08-11-2005,1,7623,0.392125818
7623,4,1,0,0.451896647,18,20,0,0.519510829,0.608734245,0.567672703,Manchester United,08-11-2005,1,7624,0.377292576
7624,0,1,0,0.451896647,45,26,,0.519510829,0.453272287,0.567672703,Manchester United,08-11-2005,1,7625,0.392125818
7625,7,2,0,0.451896647,51,20,,0.519510829,0.608734245,0.567672703,Manchester United,08-11-2005,1,7626,0.60252996
7626,6,2,0,0.451896647,30,20,0,0.519510829,0.608734245,0.567672703,Manchester United,08-11-2005,1,7627,0.60252996
7627,6,2,0,0.451896647,29,20,1,0.519510829,0.608734245,0.567672703,Manchester United,08-11-2005,1,7628,0.348039216
7628,5,2,0,0.451896647,20,37,0,0.384269068,0.405921777,0.401068702,Manchester United,08-11-2005,1,7629,0.25
7629,4,2,0,0.451896647,50,27,1,0.519510829,0.453272287,0.567672703,Manchester United,08-11-2005,1,7630,0.312859885
7630,3,2,0,0.451896647,18,32,0,0.401907357,0.405921777,0.433519553,Manchester United,08-11-2005,1,7631,0.690763052
7631,2,2,0,0.451896647,46,36,0,0.401907357,0.405921777,0.401068702,Manchester United,08-11-2005,1,7632,0.392125818
7632,10,3,0,0.451896647,36,31,0,0.401907357,0.405921777,0.433519553,Manchester United,08-11-2005,1,7633,0.392125818
7633,9,3,0,0.451896647,4,20,1,0.519510829,0.608734245,0.567672703,Manchester United,08-11-2005,1,7634,0.60252996
7634,7,3,0,0.451896647,25,38,1,0.396062729,0.405921777,0.401068702,Manchester United,08-11-2005,1,7635,0.392125818
7635,6,3,0,0.451896647,1,20,,0.519510829,0.608734245,0.401068702,Manchester United,08-11-2005,1,7636,0.377292576
7636,4,3,0,0.451896647,47,20,1,0.519510829,0.608734245,0.567672703,Manchester United,08-11-2005,1,7637,0.60252996
7637,4,3,0,0.451896647,12,38,,0.401907357,0.405921777,0.401068702,Manchester United,08-11-2005,1,7638,0.392125818
7638,4,3,0,0.451896647,5,94.4,,0.519510829,0.608734245,0.567672703,Manchester United,08-11-2005,1,7639,0.60252996
